,School Campus,Intervention Type,Incident Location,Greater Than 21,Scanning Type,Scanning Incident,School Related,School Hours,Enforcment By,Restraints,Force,Type Of Force,Top Charge,SummonsCharge,Classification
2564,PS 225(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2565,PS 225(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2566,PS 225(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2567,PS 229(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2568,PS 229(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2569,PS 229(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2570,PS 23(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2571,PS 234(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2572,PS 234(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2573,PS 238(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2574,PS 238(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2575,PS 24(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2576,PS 241(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2577,PS 242 (Manhattan),Mitigated,On-Site,Yes,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2578,PS 243(Brooklyn),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
2579,PS 243(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2580,PS 249(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,Y,Y,Y,,No Restraints,N,None,,,
2581,PS 253(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2582,PS 253(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2583,PS 254(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2584,PS 256(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2585,PS 261(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2586,PS 268 (QUEENS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2587,PS 268 (QUEENS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2588,PS 268 (QUEENS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,V
2589,PS 268 (QUEENS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2590,PS 268(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2591,PS 268(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2592,PS 270(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2593,PS 270(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2594,PS 270(Queens),Juvenile Report,Off-Site,No,Non-Scanning,N,N,N,PATROL,No Restraints,N,None,,,M
2595,PS 273(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2596,PS 274(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2597,PS 274(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2598,PS 277(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2599,PS 277(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2600,PS 279(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2601,PS 279(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2602,PS 279(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2603,PS 279(Brooklyn),Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
2604,PS 279(Brooklyn),Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
2605,PS 279(Brooklyn),Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
2606,PS 279(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2607,PS 279(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2608,PS 28(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2609,PS 28(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2610,PS 28(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2611,PS 280(Bronx),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
2612,PS 287(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2613,PS 287(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2614,PS 287(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2615,PS 287(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2616,PS 287(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2617,PS 288(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2618,PS 288(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2619,PS 288(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
2620,PS 288(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
2621,PS 288(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
2622,PS 288(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
2623,PS 288(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
2624,PS 288(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2625,PS 289(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2626,PS 29(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2627,PS 29(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2628,PS 29(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2629,PS 29(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2630,PS 290(Manhattan),Arrested,On-Site,Yes,Non-Scanning,N,N,Y,PATROL,Metal,N,None,ENDAN WEL CHILD,,M
2631,PS 298(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2632,PS 298(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2633,PS 298(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2634,PS 3(Bronx),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
2635,PS 3(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2636,PS 3(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2637,PS 305(Brooklyn),Arrested,On-Site,No,Non-Scanning,N,Y,Y,DB,No Restraints,N,None,CRM SEX ACT,,F
2638,PS 305(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2639,PS 306(Bronx),Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,No Restraints,N,None,ROBBERY,,F
2640,PS 306(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2641,PS 31(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2642,PS 31(Staten Island),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
2643,PS 31(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2644,PS 31(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2645,PS 316(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2646,PS 32(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2647,PS 327(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2648,PS 327(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2649,PS 327(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2650,PS 327(Brooklyn),Mitigated,On-Site,Yes,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2651,PS 328 Phyllis Wheatley(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2652,PS 328 Phyllis Wheatley(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2653,PS 328 Phyllis Wheatley(BN),Mitigated,On-Site,Yes,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,
2654,PS 329(Brooklyn),Mitigated,Off-Site,No,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
2655,PS 33 Chelsea Prep(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2656,PS 33 Chelsea Prep(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2657,PS 33(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2658,PS 33(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2659,PS 34 Franklin D. Roosevelt(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2660,PS 34 Franklin D. Roosevelt(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2661,PS 345(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2662,PS 346(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2663,PS 346(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2664,PS 346(Brooklyn),Mitigated,Off-Site,No,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
2665,PS 346(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2666,PS 35(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2667,PS 35(Queens),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2668,PS 35(Queens),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2669,PS 35(Queens),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2670,PS 36(Staten Island),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2671,PS 36(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2672,PS 360(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2673,PS 37(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2674,PS 37(Queens),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2675,PS 377(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2676,PS 38(Manhattan),Arrested,On-Site,Yes,Non-Scanning,N,Y,Y,SSA,Metal,Y,Physical Force,RESIST ARREST,,M
2677,PS 38(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2678,PS 38(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2679,PS 38(Manhattan),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
2680,PS 38(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2681,PS 39(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2682,PS 39(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2683,PS 396(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2684,PS 398 Walter Weaver(Brooklyn),Arrested,On-Site,Yes,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,AGGR HARASS,,M
2685,PS 398 Walter Weaver(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2686,PS 4(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2687,PS 41 Greenwich Village(Manhattan),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2688,PS 41(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2689,PS 41(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2690,PS 41(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
2691,PS 41(Staten Island),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2692,PS 41(Staten Island),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2693,PS 41(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2694,PS 41(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2695,PS 42(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2696,PS 42(XE),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
2697,PS 43(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2698,PS 43(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2699,PS 43(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2700,PS 43(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2701,PS 43(Queens),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,V
2702,PS 43(Queens),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
2703,PS 44(Staten Island),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2704,PS 45(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2705,PS 45(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
2706,PS 45(Brooklyn),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
2707,PS 46(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2708,PS 46(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2709,PS 46(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2710,PS 46(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2711,PS 46(Manhattan),Mitigated,On-Site,Yes,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2712,PS 46(Manhattan),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2713,PS 46(Staten Island),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2714,PS 46(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,Velcro,N,None,,,
2715,PS 46(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2716,PS 46(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,Velcro,N,None,,,
2717,PS 48 William C. Wilcox(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2718,PS 48 William C. Wilcox(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Velcro,N,None,,,
2719,PS 48 William C. Wilcox(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Velcro,N,None,,,
2720,PS 48 William C. Wilcox(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Velcro,N,None,,,
2721,PS 48 William C. Wilcox(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2722,PS 48 William C. Wilcox(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2723,PS 48(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2724,PS 48(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2725,PS 48(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2726,PS 48(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2727,PS 49 (Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2728,PS 49(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2729,PS 5(Bronx),Arrested,On-Site,Yes,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
2730,PS 5(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2731,PS 5(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2732,PS 5(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2733,PS 503 The School of Discovery(Brooklyn),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,CRIM TRESPASS,,M
2734,PS 503 The School of Discovery(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2735,PS 503 The School of Discovery(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2736,PS 506 School of Journalism & Technology(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2737,PS 51 Elias Howe(MS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2738,PS 52(Queens),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2739,PS 52(Staten Island),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2740,PS 53(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2741,PS 55(XE),Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,Metal,N,None,ROBBERY,,F
2742,PS 55(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2743,PS 55(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2744,PS 56(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2745,PS 57(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2746,PS 57(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2747,PS 57(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2748,PS 57(Manhattan),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,DISSEM IMAGE,,M
2749,PS 57(Manhattan),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
2750,PS 57(Manhattan),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2751,PS 57(Staten Island),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
2752,PS 58 (STATEN ISLAND),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2753,PS 58 (STATEN ISLAND),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2754,PS 59(Brooklyn),Mitigated,On-Site,Yes,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2755,PS 6(Bronx),Arrested,Off-Site,Yes,Non-Scanning,N,Y,N,PATROL,Metal,N,None,ENDAN WEL CHILD,,M
2756,PS 6(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2757,PS 6(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2758,PS 6(Staten Island),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2759,PS 60(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2760,PS 60(Staten Island),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2761,PS 60(Staten Island),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2762,PS 60(Staten Island),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2763,PS 62(Bronx),Arrested,On-Site,Yes,Non-Scanning,N,Y,Y,SSA,Metal,Y,Physical Force,ASSAULT,,F
2764,PS 62(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2765,PS 62(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2766,PS 62(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2767,PS 62(Queens),Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
2768,PS 63(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2769,PS 63(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2770,PS 63(Bronx),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
2771,PS 63(Queens),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2772,PS 64 Robert Simon(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2773,PS 65(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2774,PS 66 (Bronx),Mitigated,On-Site,Yes,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2775,PS 66 (Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2776,PS 66 (BROOKLYN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2777,PS 66 (BROOKLYN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2778,PS 67(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2779,PS 67(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2780,PS 69(Staten Island),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2781,PS 7(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2782,PS 7(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2783,PS 7(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2784,PS 70(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Velcro,N,None,,,
2785,PS 70(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2786,PS 70(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2787,PS 70(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2788,PS 71(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2789,PS 71(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2790,PS 72(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2791,PS 72(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
