,year,building_code,dbn,location_name,address,borough,register,major_crimes,other_crimes,non_criminal,property_crimes,violent_crimes,population_group,population_range,latitude,longitude
941,2013-14,M171,04M964,Central Park East II,19 EAST 103 STREET,M,261,,,,,,3C,251-500,40.792122,-73.951961
942,2013-14,M171,,19 EAST 103 STREET CONSOLIDATED LOCATION,19 EAST 103 STREET,M,992,0.0,1.0,5.0,1.0,0.0,5C,751-1000,40.792122,-73.951961
943,2013-14,M173,06M173,P.S. 173,306 FORT WASHINGTON AVENUE,M,695,,,,,,4C,501-750,40.845469,-73.940468
944,2013-14,M173,06M349,Harbor Heights,306 FORT WASHINGTON AVENUE,M,161,,,,,,2C,1-250,40.845469,-73.940468
945,2013-14,M173,,306 FORT WASHINGTON AVENUE CONSOLIDATED LOCATION,306 FORT WASHINGTON AVENUE,M,856,0.0,1.0,0.0,1.0,0.0,5C,751-1000,40.845469,-73.940468
946,2013-14,M175,05M175,P.S. 175 Henry H Garnet,175 WEST 134 STREET,M,377,1.0,2.0,0.0,2.0,1.0,3C,251-500,40.814422,-73.943664
947,2013-14,M176,06M314,Muscota,4862 BROADWAY,M,258,,,,,,3C,251-500,40.866706,-73.923948
948,2013-14,M176,06M311,Amistad Dual Language School,4862 BROADWAY,M,432,,,,,,3C,251-500,40.866706,-73.923948
949,2013-14,M176,,4862 BROADWAY CONSOLIDATED LOCATION,4862 BROADWAY,M,690,1.0,0.0,0.0,1.0,0.0,4C,501-750,40.866706,-73.923948
950,2013-14,M178,06M178,Professor Juan Bosch Public School,12-18 ELLWOOD STREET,M,244,0.0,1.0,0.0,0.0,1.0,2C,1-250,40.859243,-73.927792
951,2013-14,M180,03M180,P.S. 180 Hugo Newman,370 WEST 120 STREET,M,614,0.0,2.0,0.0,2.0,0.0,4C,501-750,40.807843,-73.955569
952,2013-14,M183,02M183,P.S. 183 Robert L. Stevenson,419 EAST  66 STREET,M,606,1.0,1.0,0.0,2.0,0.0,4C,501-750,40.763736,-73.95815
953,2013-14,M185,03M185,P.S. 185 - The Early Childhood Discovery and Desig,20 WEST 112 STREET,M,224,,,,,,2C,1-250,40.798511,-73.949251
954,2013-14,M185,84M329      ,Harlem Link Charter School,20 WEST 112 STREET,M,,,,,,,,,40.798511,-73.949251
955,2013-14,M185,,20 WEST 112 STREET CONSOLIDATED LOCATION,20 WEST 112 STREET,M,224,0.0,2.0,0.0,2.0,0.0,2C,1-250,40.798511,-73.949251
956,2013-14,M187,06M187,P.S./I.S. 187 Hudson Cliffs,349 CABRINI BOULEVARD,M,778,0.0,1.0,2.0,1.0,0.0,5C,751-1000,40.856693,-73.937093
957,2013-14,M188,01M188,P.S. 188 The Island School,442 EAST HOUSTON STREET,M,501,,,,,,4C,501-750,40.719598,-73.977904
958,2013-14,M188,84M330      ,Girls Preparatory Charter School of New York,442 EAST HOUSTON STREET,M,,,,,,,,,40.719598,-73.977904
959,2013-14,M188,,442 EAST HOUSTON STREET CONSOLIDATED LOCATION ,442 EAST HOUSTON STREET,M,501,0.0,5.0,4.0,2.0,3.0,4C,501-750,40.719598,-73.977904
960,2013-14,M189,06M189,P.S. 189,2580 AMSTERDAM AVENUE,M,"1,123",1.0,1.0,0.0,1.0,1.0,6C,1001-1250,40.852631,-73.927604
961,2013-14,M190,02M290,P.S. 290 Manhattan New School,311 EAST  82 STREET,M,675,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.775078,-73.953096
962,2013-14,M191,03M191,P.S. 191 Amsterdam,210 WEST  61 STREET,M,514,1.0,2.0,3.0,2.0,1.0,4C,501-750,40.771925,-73.987328
963,2013-14,M192,06M325,P.S. 325,500 WEST 138 STREET,M,283,,,,,,3C,251-500,40.820953,-73.951145
964,2013-14,M192,06M192,P.S. 192 Jacob H. Schiff,500 WEST 138 STREET,M,353,,,,,,3C,251-500,40.820953,-73.951145
965,2013-14,M192,,500 WEST 138 STREET CONSOLIDATED LOCATION,500 WEST 138 STREET,M,636,0.0,1.0,3.0,0.0,1.0,4C,501-750,40.820953,-73.951145
966,2013-14,M194,05M194,P.S. 194 Countee Cullen,244 WEST 144 STREET,M,212,,,,,,2C,1-250,40.821535,-73.940941
967,2013-14,M194,84M709      ,Harlem Village Academy Charter School,244 WEST 144 STREET,M,,,,,,,,,40.821535,-73.940941
968,2013-14,M194,,244 WEST 144 STREET CONSOLIDATED LOCATION,244 WEST 144 STREET,M,212,1.0,3.0,0.0,3.0,1.0,2C,1-250,40.821535,-73.940941
969,2013-14,M195,05M514,New Design Middle School,625 WEST 133 STREET,M,309,,,,,,3C,251-500,40.819572,-73.957823
970,2013-14,M195,84M336      ,KIPP Infinity Charter School,625 WEST 133 STREET,M,,,,,,,,,40.819572,-73.957823
971,2013-14,M195,,625 WEST 133 STREET  CONSOLIDATED LOCATION,625 WEST 133 STREET,M,309,1.0,4.0,2.0,1.0,4.0,3C,251-500,40.819572,-73.957823
972,2013-14,M197,05M197,P.S. 197 John B. Russwurm,2230 5 AVENUE,M,303,,,,,,3C,251-500,40.813184,-73.937322
973,2013-14,M197,84M350      ,Democracy Prep Charter School,2230 5 AVENUE,M,,,,,,,,,40.813184,-73.937322
974,2013-14,Q251,29Q251,P.S. 251 Queens,144-51 ARTHUR STREET,Q,333,0.0,0.0,1.0,0.0,0.0,3C,251-500,40.664218,-73.760249
975,2013-14,M197,,2230 5 AVENUE  CONSOLIDATED LOCATION,2230 5 AVENUE,M,303,0.0,0.0,0.0,0.0,0.0,3C,251-500,40.813184,-73.937322
976,2013-14,M198,02M077,P.S. 77 Lower Lab School,1700 3 AVENUE,M,348,,,,,,3C,251-500,40.784826,-73.949611
977,2013-14,M198,02M198,P.S. 198 Isador E. Ida Straus,1700 3 AVENUE,M,495,,,,,,3C,251-500,40.784826,-73.949611
978,2013-14,M198,,1700 3 AVENUE CONSOLIDATED LOCATION,1700 3 AVENUE,M,843,2.0,1.0,0.0,2.0,1.0,5C,751-1000,40.784826,-73.949611
979,2013-14,M199,03M199,P.S. 199 Jessie Isador Straus,270 WEST  70 STREET,M,838,0.0,0.0,0.0,0.0,0.0,5C,751-1000,40.778059,-73.984449
980,2013-14,M200,05M200,P.S. 200- The James Mccune Smith School,2589 7 AVENUE,M,501,0.0,1.0,1.0,1.0,0.0,4C,501-750,40.824495,-73.936997
981,2013-14,M206,04M037,River East Elementary,508 EAST 120 STREET,M,208,,,,,,2C,1-250,40.797467,-73.930868
982,2013-14,M206,04M206,P.S. 206 Jose Celso Barbosa,508 EAST 120 STREET,M,442,,,,,,3C,251-500,40.797467,-73.930868
983,2013-14,M206,,508 EAST 120 STREET CONSOLIDATED LOCATION,508 EAST 120 STREET,M,650,0.0,2.0,5.0,2.0,0.0,4C,501-750,40.797467,-73.930868
984,2013-14,M207,03M149,P.S. 149 Sojourner Truth,41 WEST 117 STREET,M,339,0.0,0.0,1.0,0.0,0.0,3C,251-500,40.802136,-73.947828
985,2013-14,M208,03M208,P.S. 208 Alain L. Locke,21 WEST 111 STREET,M,164,0.0,0.0,1.0,0.0,0.0,2C,1-250,40.797874,-73.949699
986,2013-14,M218,06M322,Middle School 322,4600 BROADWAY,M,380,,,,,,3C,251-500,40.86079,-73.930672
987,2013-14,M218,06M218,I.S. 218 Salome Urena,4600 BROADWAY,M,255,,,,,,3C,251-500,40.86079,-73.930672
988,2013-14,M218,06M293,City College Academy of the Arts,4600 BROADWAY,M,593,,,,,,4C,501-750,40.86079,-73.930672
989,2013-14,M218,,4600 BROADWAY CONSOLIDATED LOCATION,4600 BROADWAY,M,"1,228",0.0,4.0,4.0,2.0,2.0,6C,1001-1250,40.86079,-73.930672
990,2013-14,M223,06M223,The Mott Hall School,71-111 CONVENT AVE,M,283,0.0,0.0,1.0,0.0,0.0,3C,251-500,40.815458,-73.952908
991,2013-14,M234,02M234,P.S. 234 Independence School,292 GREENWICH STREET,M,785,1.0,0.0,0.0,1.0,0.0,5C,751-1000,40.71602,-74.011035
992,2013-14,M263,06M366,Washington Heights Academy,202 SHERMAN AVE,M,425,0.0,1.0,0.0,1.0,0.0,3C,251-500,40.8654,-73.921101
993,2013-14,M267,02M267,"East Side Elementary School, PS 267",213 EAST 63RD STREET,M,261,0.0,0.0,0.0,0.0,0.0,3C,251-500,40.763842,-73.964222
994,2013-14,M271,02M217,P.S./I.S. 217 Roosevelt Island,645 MAIN STREET,M,518,0.0,0.0,1.0,0.0,0.0,4C,501-750,40.763894,-73.947916
995,2013-14,M276,75M094,P.S. M094,55 BATTERY PLACE,M,303,,,,,,3C,251-500,40.70644,-74.017818
996,2013-14,M276,02M276,BATTERY PARK CITY SCHOOL,55 BATTERY PLACE,M,875,,,,,,5C,751-1000,40.70644,-74.017818
997,2013-14,M486,02M529,Jacqueline Kennedy Onassis High School,120 WEST  46 STREET,M,700,1.0,5.0,4.0,6.0,0.0,4C,501-750,40.757729,-73.983078
998,2013-14,M276,,55 BATTERY PLACE CONSOLIDATED LOCATION,55 BATTERY PLACE,M,"1,178",0.0,1.0,0.0,1.0,0.0,6C,1001-1250,40.70644,-74.017818
999,2013-14,M281,02M281,The River School,425 EAST 35TH STREET,M,85,0.0,0.0,0.0,0.0,0.0,2C,1-250,40.74428,-73.972591
1000,2013-14,M282,02M316,"Urban Assembly School of Business for Young Women,",26 BROADWAY,M,412,,,,,,3C,251-500,40.70568,-74.013302
1001,2013-14,M282,02M580,Richard R. Green High School of Teaching,26 BROADWAY,M,593,,,,,,4C,501-750,40.70568,-74.013302
1002,2013-14,M282,02M896,Lower Manhattan Community Middle School,26 BROADWAY,M,350,,,,,,3C,251-500,40.70568,-74.013302
1003,2013-14,M282,,26 BROADWAY CONSOLIDATED LOCATION,26 BROADWAY,M,"1,355",1.0,4.0,19.0,3.0,2.0,7C,1251-1500,40.70568,-74.013302
1004,2013-14,M338,02M051,P.S. 051 Elias Howe,525 WEST 44TH STREET,M,304,0.0,1.0,0.0,1.0,0.0,3C,251-500,40.761479,-73.995823
1005,2013-14,M371,05M318,Thurgood Marshall Academy Lower School,276 WEST 151ST STREET,M,220,0.0,1.0,0.0,0.0,1.0,2C,1-250,40.826126,-73.937982
1006,2013-14,M435,04M435,Manhattan Center for Science and Mathematics,260 PLEASANT AVENUE,M,"1,588",,,,,,8C,1501-1750,40.793856,-73.934028
1007,2013-14,M435,04M825,Isaac Newton Middle School for Math & Science,260 PLEASANT AVENUE,M,324,,,,,,3C,251-500,40.793856,-73.934028
1008,2013-14,M435,,260 PLEASANT AVENUE CONSOLIDATED LOCATION,260 PLEASANT AVENUE,M,"1,912",1.0,8.0,5.0,4.0,4.0,9C,1751-2000,40.793856,-73.934028
1009,2013-14,M440,02M422,Quest to Learn,351 WEST  18 STREET,M,478,,,,,,3C,251-500,40.742867,-74.002136
1010,2013-14,M440,02M392,MANHATTAN BUSINESS ACADEMY,351 WEST  18 STREET,M,426,,,,,,3C,251-500,40.742867,-74.002136
1011,2013-14,M440,02M419,Landmark High School,351 WEST  18 STREET,M,396,,,,,,3C,251-500,40.742867,-74.002136
1012,2013-14,M440,02M313,"James Baldwin School, The: A School for Expedition",351 WEST  18 STREET,M,260,,,,,,3C,251-500,40.742867,-74.002136
1013,2013-14,M440,02M605,Humanities Preparatory Academy,351 WEST  18 STREET,M,210,,,,,,2C,1-250,40.742867,-74.002136
1014,2013-14,M440,02M437,Hudson High School of Learning Technologies,351 WEST  18 STREET,M,462,,,,,,3C,251-500,40.742867,-74.002136
1015,2013-14,M440,,351 WEST  18 STREET CONSOLIDATED LOCATION,351 WEST  18 STREET,M,"2,232",2.0,13.0,20.0,12.0,2.0,10C,2001-2500,40.742867,-74.002136
1016,2013-14,M445,02M305,"Urban Assembly Academy of Government and Law, The",350 GRAND STREET,M,326,,,,,,3C,251-500,40.716778,-73.989337
1017,2013-14,M445,02M543,New Design High School,350 GRAND STREET,M,439,,,,,,3C,251-500,40.716778,-73.989337
1018,2013-14,M445,02M308,Lower Manhattan Arts Academy,350 GRAND STREET,M,362,,,,,,3C,251-500,40.716778,-73.989337
1019,2013-14,M445,02M545,High School for Dual Language and Asian Studies,350 GRAND STREET,M,410,,,,,,3C,251-500,40.716778,-73.989337
1020,2013-14,M445,02M294,Essex Street Academy,350 GRAND STREET,M,349,,,,,,3C,251-500,40.716778,-73.989337
1021,2013-14,M911,05M285,Harlem Renaissance High School,22 EAST 128 STREET,M,232,1.0,4.0,1.0,1.0,1.0,2C,1-250,40.807987,-73.940061
1022,2013-14,M445,,350 GRAND STREET CONSOLIDATED LOCATION,350 GRAND STREET,M,"1,886",2.0,9.0,15.0,9.0,2.0,9C,1751-2000,40.716778,-73.989337
1023,2013-14,M446,01M448,University Neighborhood High School,200 MONROE STREET,M,299,1.0,0.0,2.0,1.0,0.0,3C,251-500,40.712399,-73.984497
1024,2013-14,M451,02M550,Liberty High School Academy for Newcomers,250 WEST  18 STREET,M,339,2.0,2.0,1.0,3.0,1.0,3C,251-500,40.741657,-73.999307
1025,2013-14,M660,02M413,School of the Future High School,127 EAST  22 STREET,M,715,0.0,0.0,3.0,0.0,0.0,4C,501-750,40.738952,-73.985479
1026,2013-14,M460,02M473,Washington Irving Yabc,40 IRVING PLACE,M,326,,,,,,3C,251-500,40.735494,-73.987659
1027,2013-14,M460,02M460,Washington Irving High School,40 IRVING PLACE,M,308,,,,,,3C,251-500,40.735494,-73.987659
1028,2013-14,M460,02M902      ,Washington Irving Evng Hs T/R @NTHS,40 IRVING PLACE,M,,,,,,,,,40.735494,-73.987659
1029,2013-14,M460,02M533,Union Square Academy for Health Sciences,40 IRVING PLACE,M,223,,,,,,2C,1-250,40.735494,-73.987659
1030,2013-14,M460,02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY,40 IRVING PLACE,M,358,,,,,,3C,251-500,40.735494,-73.987659
1031,2013-14,M460,84M174      ,Success Academy Union Square (Manhattan 1),40 IRVING PLACE,M,,,,,,,,,40.735494,-73.987659
1032,2013-14,M460,02M438,International High School at Union Square,40 IRVING PLACE,M,339,,,,,,3C,251-500,40.735494,-73.987659
1033,2013-14,M816,02M527,PS 527 - East Side School for Social Action,323 EAST 91 STREET,M,92,0.0,0.0,0.0,0.0,0.0,2C,1-250,40.780763,-73.94869
1034,2013-14,M470,84M523      ,Success Academy Charter School - Upper West,145 WEST  84 STREET,M,,,,,,,,,40.785803,-73.974614
1035,2013-14,M460,02M374,Gramercy Arts High School,40 IRVING PLACE,M,548,,,,,,4C,501-750,40.735494,-73.987659
1036,2013-14,M460,02M546,Academy for Software Engineering,40 IRVING PLACE,M,241,,,,,,2C,1-250,40.735494,-73.987659
1037,2013-14,M661,02M575,Manhattan Comprehensive Night and Day High School,240 2 AVENUE,M,768,0.0,1.0,0.0,1.0,0.0,5C,751-1000,40.732716,-73.984665
1038,2013-14,M460,,40 IRVING PLACE CONSOLIDATED LOCATION,40 IRVING PLACE,M,"2,343",2.0,9.0,15.0,6.0,4.0,10C,2001-2500,40.735494,-73.987659
1039,2013-14,M465,06M462,The College Academy,549 AUDUBON AVENUE,M,543,,,,,,4C,501-750,40.855954,-73.927051
1040,2013-14,M465,06M463,High School for Media and Communications,549 AUDUBON AVENUE,M,523,,,,,,4C,501-750,40.855954,-73.927051
1041,2013-14,M465,06M467,High School for Law and Public Service,549 AUDUBON AVENUE,M,679,,,,,,4C,501-750,40.855954,-73.927051
1042,2013-14,M465,06M468,High School for Health Careers and Sciences,549 AUDUBON AVENUE,M,624,,,,,,4C,501-750,40.855954,-73.927051
1043,2013-14,M465,06M457,George Washington Yabc,549 AUDUBON AVENUE,M,259,,,,,,3C,251-500,40.855954,-73.927051
1044,2013-14,M465,,549 AUDUBON AVENUE CONSOLIDATED LOCATION,549 AUDUBON AVENUE,M,"2,628",4.0,7.0,22.0,7.0,2.0,11C,2501-3000,40.855954,-73.927051
1045,2013-14,M470,03M402,The Urban Assembly School for Green Careers,145 WEST  84 STREET,M,395,,,,,,3C,251-500,40.785803,-73.974614
1046,2013-14,M470,03M403,The Global Learning Collaborative,145 WEST  84 STREET,M,480,,,,,,3C,251-500,40.785803,-73.974614
1047,2013-14,M905,02M442,"Ballet Tech, NYC Public School for Dance",890 BROADWAY,M,149,0.0,1.0,0.0,1.0,0.0,2C,1-250,40.73859,-73.989911
1048,2013-14,M470,03M404,Innovation Diploma Plus,145 WEST  84 STREET,M,192,,,,,,2C,1-250,40.785803,-73.974614
1049,2013-14,M470,03M417,FRANK McCOURT HIGH SCHOOL,145 WEST  84 STREET,M,373,,,,,,3C,251-500,40.785803,-73.974614
1050,2013-14,M510,01M650,Cascades High School,198 FORSYTH STREET,M,222,,,,,,2C,1-250,40.72252,-73.990728
1051,2013-14,M470,,145 WEST  84 STREET CONSOLIDATED LOCATION,145 WEST  84 STREET,M,"1,440",1.0,5.0,21.0,4.0,2.0,7C,1251-1500,40.785803,-73.974614
1052,2013-14,M475,75M226,P.S. M226,345 EAST  15TH STREET,M,321,,,,,,3C,251-500,40.732447,-73.983031
1053,2013-14,M475,02M407,Institute for Collaborative Education,345 EAST  15TH STREET,M,468,,,,,,3C,251-500,40.732447,-73.983031
1054,2013-14,M475,02M420,High School for Health Professions and Human Servi,345 EAST  15TH STREET,M,"1,706",,,,,,8C,1501-1750,40.732447,-73.983031
1055,2013-14,M475,,345 EAST  15TH STREET CONSOLIDATED LOCATION,345 EAST  15TH STREET,M,"2,495",5.0,9.0,8.0,10.0,4.0,10C,2001-2500,40.732447,-73.983031
1056,2013-14,M477,02M475,Stuyvesant High School,345 CHAMBERS STREET,M,"3,292",0.0,2.0,2.0,1.0,0.0,12C,3001-4000,40.71759,-74.013748
1057,2013-14,M480,02M449,Vanguard High School,317 EAST  67 STREET,M,469,,,,,,3C,251-500,40.765359,-73.960059
1058,2013-14,M480,02M565,Urban Academy Laboratory High School,317 EAST  67 STREET,M,159,,,,,,2C,1-250,40.765359,-73.960059
1059,2013-14,M480,02M519,Talent Unlimited High School,317 EAST  67 STREET,M,530,,,,,,4C,501-750,40.765359,-73.960059
1060,2013-14,M480,02M459,Manhattan International High School,317 EAST  67 STREET,M,331,,,,,,3C,251-500,40.765359,-73.960059
1061,2013-14,M480,02M225,Ella Baker School,317 EAST  67 STREET,M,319,,,,,,3C,251-500,40.765359,-73.960059
1062,2013-14,M480,,317 EAST  67 STREET CONSOLIDATED LOCATION,317 EAST  67 STREET,M,"1,808",1.0,6.0,3.0,5.0,2.0,9C,1751-2000,40.765359,-73.960059
1063,2013-14,M488,02M059,P.S. 059 Beekman Hill International,231-249 EAST 56 STREET,M,598,,,,,,4C,501-750,40.75924,-73.967203
1064,2013-14,M488,02M630,Art and Design High School,231-249 EAST 56 STREET,M,"1,438",,,,,,7C,1251-1500,40.75924,-73.967203
1065,2013-14,M488,,231-249 EAST 56 STREET CONSOLIDATED LOCATION,231-249 EAST 56 STREET,M,"2,036",0.0,6.0,7.0,3.0,3.0,10C,2001-2500,40.75924,-73.967203
1066,2013-14,M510,,198 FORSYTH STREET CONSOLIDATED LOCATION,198 FORSYTH STREET,M,446,0.0,5.0,1.0,2.0,3.0,3C,251-500,40.72252,-73.990728
1067,2013-14,M490,03M307,"Urban Assembly School for Media Studies, The",122 AMSTERDAM AVENUE,M,387,,,,,,3C,251-500,40.774351,-73.984753
1068,2013-14,M490,03M283,Manhattan Theatre Lab High School,122 AMSTERDAM AVENUE,M,129,,,,,,2C,1-250,40.774351,-73.984753
1069,2013-14,M490,03M541,Manhattan / Hunter Science High School,122 AMSTERDAM AVENUE,M,460,,,,,,3C,251-500,40.774351,-73.984753
1070,2013-14,M490,03M494,High School of Arts and Technology,122 AMSTERDAM AVENUE,M,588,,,,,,4C,501-750,40.774351,-73.984753
1071,2013-14,M490,03M492,"High School for Law, Advocacy and Community Justic",122 AMSTERDAM AVENUE,M,531,,,,,,4C,501-750,40.774351,-73.984753
1072,2013-14,M490,03M299,"High School for Arts, Imagination and Inquiry",122 AMSTERDAM AVENUE,M,435,,,,,,3C,251-500,40.774351,-73.984753
1073,2013-14,M490,,122 AMSTERDAM AVENUE CONSOLIDATED LOCATION,122 AMSTERDAM AVENUE,M,"2,530",2.0,18.0,50.0,5.0,8.0,11C,2501-3000,40.774351,-73.984753
1074,2013-14,M495,04M495,Park East High School,230 EAST 105 STREET,M,409,0.0,2.0,2.0,1.0,0.0,3C,251-500,40.790543,-73.944356
1075,2013-14,M501,05M157,The Urban Assembly School for Global Commerce,2005 MADISON AVENUE,M,82,,,,,,2C,1-250,40.807383,-73.939433
1076,2013-14,M501,84M341      ,Harlem Children's Zone Promise Academy II Charter,2005 MADISON AVENUE,M,,,,,,,,,40.807383,-73.939433
1077,2013-14,M501,05M469,Choir Academy of Harlem,2005 MADISON AVENUE,M,179,,,,,,2C,1-250,40.807383,-73.939433
1078,2013-14,M501,88M992      ,ALC - Choir Academy,2005 MADISON AVENUE,M,,,,,,,,,40.807383,-73.939433
1079,2013-14,M501,,2005 MADISON AVENUE CONSOLIDATED LOCATION,2005 MADISON AVENUE,M,261,1.0,6.0,8.0,2.0,4.0,3C,251-500,40.807383,-73.939433
1080,2013-14,M506,03M505,Edward A. Reynolds West Side High School,140 WEST 102 STREET,M,522,2.0,4.0,4.0,5.0,1.0,4C,501-750,40.797559,-73.966837
1081,2013-14,M510,01M458,Forsyth Satellite Academy,198 FORSYTH STREET,M,224,,,,,,2C,1-250,40.72252,-73.990728
1082,2013-14,M812,05M692,"High School for Mathematics, Science and Engineeri",240 CONVENT AVE,M,456,0.0,0.0,0.0,0.0,0.0,3C,251-500,40.82074,-73.949097
1083,2013-14,M520,02M139,Stephen T. Mather Building Arts & Craftsmanship Hi,411 PEARL STREET,M,85,,,,,,2C,1-250,40.711442,-74.000851
1084,2013-14,M520,02M520,Murry Bergtraum High School for Business Careers,411 PEARL STREET,M,"1,466",,,,,,7C,1251-1500,40.711442,-74.000851
1085,2013-14,M520,,411 PEARL STREET CONSOLIDATED LOCATION,411 PEARL STREET,M,"1,551",5.0,10.0,22.0,7.0,7.0,8C,1501-1750,40.711442,-74.000851
1086,2013-14,M528,06M528,I.S. 528 Bea Fuller Rodgers School,180 WADSWORTH AVENUE,M,226,0.0,1.0,1.0,1.0,0.0,2C,1-250,40.85051,-73.934485
1087,2013-14,M535,02M300,"Urban Assembly School of Design and Construction,",525 WEST  50TH STREET,M,427,,,,,,3C,251-500,40.765184,-73.992953
1088,2013-14,M641,,250 WEST HOUSTON STREET CONSOLIDATED LOCATION,250 WEST HOUSTON STREET,M,927,0.0,2.0,1.0,2.0,0.0,5C,751-1000,40.728677,-74.005993
1089,2013-14,M535,02M542,Manhattan Bridges High School,525 WEST  50TH STREET,M,552,,,,,,4C,501-750,40.765184,-73.992953
1090,2013-14,M535,02M296,High School of Hospitality Management,525 WEST  50TH STREET,M,431,,,,,,3C,251-500,40.765184,-73.992953
1091,2013-14,M535,02M288,Food and Finance High School,525 WEST  50TH STREET,M,443,,,,,,3C,251-500,40.765184,-73.992953
1092,2013-14,M535,02M303,"Facing History School, The",525 WEST  50TH STREET,M,417,,,,,,3C,251-500,40.765184,-73.992953
1093,2013-14,M535,,525 WEST  50TH STREET CONSOLIDATED LOCATION,525 WEST  50TH STREET,M,"2,270",4.0,7.0,20.0,6.0,5.0,10C,2001-2500,40.765184,-73.992953
1094,2013-14,M540,06M540,A. Philip Randolph Campus High School,443 WEST 135 STREET,M,"1,360",9.0,23.0,17.0,17.0,9.0,7C,1251-1500,40.818188,-73.950356
1095,2013-14,M600,02M600,The High School of Fashion Industries,225 WEST  24 STREET,M,"1,732",1.0,6.0,9.0,4.0,1.0,8C,1501-1750,40.745156,-73.996074
1096,2013-14,M615,02M376,NYC iSchool,131 AVENUE OF THE AMERICAS,M,433,,,,,,3C,251-500,40.7244,-74.004625
1097,2013-14,M615,02M615,Chelsea Career and Technical Education High School,131 AVENUE OF THE AMERICAS,M,443,,,,,,3C,251-500,40.7244,-74.004625
1098,2013-14,M615,,131 AVENUE OF THE AMERICAS CONSOLIDATED LOCATION,131 AVENUE OF THE AMERICAS,M,876,1.0,3.0,7.0,2.0,2.0,5C,751-1000,40.7244,-74.004625
1099,2013-14,M620,02M500,Unity Center for Urban Technologies,111 EAST  33RD STREET,M,255,,,,,,3C,251-500,40.746176,-73.981241
1100,2013-14,M620,02M620,Norman Thomas High School,111 EAST  33RD STREET,M,200,,,,,,2C,1-250,40.746176,-73.981241
1101,2013-14,M814,06M346,Community Health Academy of the Heights,504 WEST 158TH STREET,M,600,0.0,1.0,0.0,1.0,0.0,4C,501-750,40.833687,-73.942072
1102,2013-14,Q022,25Q022,P.S. 022 Thomas Jefferson,153-33 SANFORD AVENUE,Q,812,0.0,0.0,0.0,0.0,0.0,5C,751-1000,40.761249,-73.811808
1103,2013-14,M620,02M432,Murray Hill Academy,111 EAST  33RD STREET,M,305,,,,,,3C,251-500,40.746176,-73.981241
1104,2013-14,M620,02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,111 EAST  33RD STREET,M,312,,,,,,3C,251-500,40.746176,-73.981241
1105,2013-14,M620,,111 EAST  33RD STREET CONSOLIDATED LOCATION,111 EAST  33RD STREET,M,"1,072",2.0,4.0,13.0,2.0,3.0,6C,1001-1250,40.746176,-73.981241
1106,2013-14,M625,02M507,Urban Assembly Gateway School for Technology,439 WEST 49TH STREET,M,367,,,,,,3C,251-500,40.76337,-73.990593
1107,2013-14,M625,02M135,The Urban Assembly School for Emergency Management,439 WEST 49TH STREET,M,116,,,,,,2C,1-250,40.76337,-73.990593
1108,2013-14,M625,84M170      ,Success Academy Hell's Kitchen (Manhattan 2),439 WEST 49TH STREET,M,,,,,,,,,40.76337,-73.990593
1109,2013-14,M625,02M625,High School of Graphic Communication Arts,439 WEST 49TH STREET,M,735,,,,,,4C,501-750,40.76337,-73.990593
1110,2013-14,M625,02M393,BUSINESS OF SPORTS SCHOOL,439 WEST 49TH STREET,M,420,,,,,,3C,251-500,40.76337,-73.990593
1111,2013-14,M625,,439 WEST 49TH STREET CONSOLIDATED LOCATION,439 WEST 49TH STREET,M,"1,638",4.0,10.0,21.0,8.0,6.0,8C,1501-1750,40.76337,-73.990593
1112,2013-14,M641,75M721,P.S. M721 - Manhattan Occupational Training Center,250 WEST HOUSTON STREET,M,200,,,,,,2C,1-250,40.728677,-74.005993
1113,2013-14,M641,02M560,High School M560 - City As School,16 CLARKSON STREET,M,606,,,,,,4C,501-750,40.729412,-74.006148
1114,2013-14,M641,75M501,Home Instruction,250 WEST HOUSTON STREET,M,121,,,,,,2C,1-250,40.728677,-74.005993
1115,2013-14,M751,75M751,Manhattan School for Career Development,113 EAST  4TH STREET,M,226,1.0,2.0,1.0,2.0,1.0,2C,1-250,40.725725,-73.9883
1116,2013-14,M807,02M586,Harvey Milk High School,2-10 ASTOR PLACE,M,75,0.0,1.0,2.0,1.0,0.0,2C,1-250,40.730038,-73.992632
1117,2013-14,M833,02M489,High School of Economics and Finance,100 TRINITY PLACE,M,767,1.0,5.0,3.0,4.0,1.0,5C,751-1000,40.709196,-74.012022
1118,2013-14,M834,79M973,Restart - Citywide,444 WEST 56 STREET,M,408,,,,,,3C,251-500,40.767791,-73.987531
1119,2013-14,M834,02M544,Independence High School,850 10TH AVENUE,M,328,,,,,,3C,251-500,40.768343,-73.989108
1120,2013-14,M834,02M400,High School for Environmental Studies,444 WEST 56 STREET,M,"1,312",,,,,,7C,1251-1500,40.767791,-73.987531
