,School Campus,Intervention Type,Incident Location,Greater Than 21,Scanning Type,Scanning Incident,School Related,School Hours,Enforcment By,Restraints,Force,Type Of Force,Top Charge,SummonsCharge,Classification
1827,JOHN F. KENNEDY HS(XW),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1828,JOHN F. KENNEDY HS(XW),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1829,JOHN F. KENNEDY HS(XW),Summons,On-Site,No,Full-Time,N,Y,Y,UTF,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1830,JOHN F. KENNEDY HS(XW),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1831,JOHN F. KENNEDY HS(XW),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1832,JOHN F. KENNEDY HS(XW),Arrested,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,CPW,,M
1833,JOHN F. KENNEDY HS(XW),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1834,JOHN F. KENNEDY HS(XW),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1835,JOHN F. KENNEDY HS(XW),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1836,JOHN F. KENNEDY HS(XW),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1837,JOHN F. KENNEDY HS(XW),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1838,JOHN F. KENNEDY HS(XW),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
1839,JOHN F. KENNEDY HS(XW),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1840,JOHN F. KENNEDY HS(XW),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1841,JOHN F. KENNEDY HS(XW),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1842,JOHN F. KENNEDY HS(XW),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1843,JOHN F. KENNEDY HS(XW),Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,POSS. OF KNIFE,V
1844,JOHN F. KENNEDY HS(XW),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1845,JOHN F. KENNEDY HS(XW),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1846,JOHN F. KENNEDY HS(XW),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1847,JOHN F. KENNEDY HS(XW),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1848,JOHN F. KENNEDY HS(XW),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1849,JOHN F. KENNEDY HS(XW),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1850,JOHN F. KENNEDY HS(XW),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1851,John F. Kennedy Jr. School (old P721 OTC)(QN),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,TERRORISM,,F
1852,John F. Kennedy Jr. School (old P721 OTC)(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1853,JOHN JAY GED(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1854,JOHN JAY GED(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1855,JOHN JAY GED(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1856,JOHN JAY GED(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1857,JOHN JAY GED(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1858,JOHN JAY GED(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1859,JOHN JAY GED(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1860,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1861,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,
1862,JOHN JAY HS(BS),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
1863,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1864,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1865,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1866,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1867,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1868,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1869,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1870,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1871,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1872,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1873,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1874,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1875,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1876,JOHN JAY HS(BS),Arrested,Off-Site,No,Full-Time,N,N,Y,PATROL,Metal,N,None,GRAND LARCENY,,F
1877,JOHN JAY HS(BS),Summons,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,POSS. OF KNIFE,V
1878,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1879,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1880,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1881,JOHN JAY HS(BS),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
1882,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1883,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1884,JOHN JAY HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1885,JOHN JAY HS(BS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1886,JONAS BRONCK ACADEMY(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1887,JUAN MOREL CAMPOS SECONDARY SCH-IS 71K(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1888,JUAN MOREL CAMPOS SECONDARY SCH-IS 71K(BN),Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
1889,JUAN MOREL CAMPOS SECONDARY SCH-IS 71K(BN),Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
1890,JUAN MOREL CAMPOS SECONDARY SCH-IS 71K(BN),Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
1891,JUAN MOREL CAMPOS SECONDARY SCH-IS 71K(BN),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,CRM SEX ACT,,F
1892,JUAN MOREL CAMPOS SECONDARY SCH-IS 71K(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1893,JUAN MOREL CAMPOS SECONDARY SCH-IS 71K(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1894,JUAN MOREL CAMPOS SECONDARY SCH-IS 71K(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
1895,JUMP START ACADEMY(QS) ,Arrested,On-Site,Yes,Non-Scanning,N,Y,Y,PATROL,Metal,Y,Physical Force,CRIM CONTEMPT,,F
1896,KAPPA III(XW),Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
1897,KAPPA V(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1898,KAPPA V(BN),Arrested,Off-Site,No,Non-Scanning,N,N,N,PATROL,Metal,N,None,PETIT LARCENY,,M
1899,KAPPA V(BN),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,V
1900,KAPPA V(BN),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
1901,KAPPA V(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1902,KAPPA V(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1903,KAPPA V(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
1904,KAPPA V(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1905,Khalil Gibran International Academy(BN),Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,Metal,N,None,ASSAULT,,F
1906,KIPP Washington Heights Middle School(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1907,LAFAYETTE HS(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1908,LAFAYETTE HS(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1909,LAFAYETTE HS(BS) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1910,LAFAYETTE HS(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1911,LAFAYETTE HS(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1912,LAFAYETTE HS(BS) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1913,LAFAYETTE HS(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1914,LAFAYETTE HS(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1915,LAFAYETTE HS(BS) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
1916,LANDMARK HS(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1917,LEADERSHIP & PUBLIC SERVICE HS(MS) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,V
1918,LEADERSHIP INSTITUTE(XE) ,Child in Crisis,Off-Site,No,Non-Scanning,N,N,N,PATROL,Metal,N,None,,,
1919,Leadership Prep Bedford Stuyvesant Charter School(BN),Child in Crisis,On-Site,No,Unannounced,N,Y,Y,,No Restraints,N,None,,,
1920,Leadership Prep Bedford Stuyvesant Charter School(BN),Child in Crisis,On-Site,No,Unannounced,N,Y,Y,,No Restraints,N,None,,,
1921,Leadership Prep Bedford Stuyvesant Charter School(BN),Child in Crisis,On-Site,No,Unannounced,N,Y,Y,,No Restraints,N,None,,,
1922,LEGACY SCHOOL FOR INTEGRATED STUDIES(MS) ,Mitigated,Off-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1923,Lenox Academy(BS),Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
1924,Lenox Academy(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1925,Liberation Diploma Plus HS(BS),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,"MARIJUANA, POSSESSION OF",V
1926,Liberation Diploma Plus HS(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1927,Liberation Diploma Plus HS(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1928,LIBERTY HS ACADEMY FOR NEWCOMERS(MS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1929,Life Academy HS for Film & Music(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1930,LIFE SCIENCES SECONDARY SCHOOL(MN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1931,LONG ISLAND CITY HS(QN) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1932,LONG ISLAND CITY HS(QN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1933,LONG ISLAND CITY HS(QN) ,Arrested,Off-Site,No,Non-Scanning,N,N,N,PATROL,Metal,N,None,ROBBERY,,F
1934,LONG ISLAND CITY HS(QN) ,Arrested,Off-Site,No,Non-Scanning,N,N,N,PATROL,Metal,N,None,ROBBERY,,F
1935,LONG ISLAND CITY HS(QN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1936,LONG ISLAND CITY HS(QN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,
1937,LONG ISLAND CITY HS(QN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1938,LONG ISLAND CITY HS(QN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1939,LONG ISLAND CITY HS(QN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1940,LONG ISLAND CITY HS(QN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1941,LOUIS D. BRANDEIS HS(MN) ,Arrested,Off-Site,No,Full-Time,N,N,N,PATROL,No Restraints,N,None,PETIT LARCENY,,M
1942,LOUIS D. BRANDEIS HS(MN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1943,LOWER MANHATTAN ARTS ACADEMY(MS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1944,LOWER MANHATTAN ARTS ACADEMY(MS) ,Mitigated,On-Site,No,Unannounced,N,Y,Y,DOE,No Restraints,N,None,,,
1945,Lower Manhattan Community Middle School(MS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1946,Lyons Community School(BN),Mitigated,Off-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1947,Lyons Community School(BN),Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
1948,Lyons Community School(BN),Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
1949,Lyons Community School(BN),Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
1950,Lyons Community School(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1951,Lyons Community School(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1952,Lyons Community School(BN),Mitigated,Off-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1953,Manhattan ALC Battery Park(MS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,
1954,Manhattan Business Academy(MS),Arrested,Off-Site,No,Non-Scanning,N,N,Y,DB,Metal,N,None,ROBBERY,,F
1955,Manhattan Business Academy(MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1956,Manhattan Center For Science & Mathematics(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1957,Manhattan Center For Science & Mathematics(MN),Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,,No Restraints,N,None,,,
1958,MANHATTAN COMPREHENSIVE DAY & NIGHT HS(MS) ,Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1959,MANHATTAN HUNTER SCIENCE HS(MN),Arrested,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,CPCS,,M
1960,Manhattan School for Career Development P751(MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
1961,Manhattan School for Career Development P751(MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
1962,Mark Twain IS 239 for the Gifted & Talented(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1963,Mark Twain IS 239 for the Gifted & Talented(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1964,MARTE VALLE SECONDARY SCHOOL(MS) ,Juvenile Report,Off-Site,No,Non-Scanning,N,N,Y,PATROL,No Restraints,N,None,,,M
1965,MARTE VALLE SECONDARY SCHOOL(MS) ,Mitigated,Off-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
1966,MARTE VALLE SECONDARY SCHOOL(MS) ,Mitigated,Off-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
1967,MARTIN VAN BUREN HS(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1968,MARTIN VAN BUREN HS(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1969,MARTIN VAN BUREN HS(QS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1970,MARTIN VAN BUREN HS(QS),Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,ROBBERY,,F
1971,Maspeth HS(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1972,Maspeth HS(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1973,MATHEMATICS SCIENCE RESEARCH & TECHNOLOGY MAGNET HS(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1974,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1975,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1976,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1977,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1978,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1979,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1980,Metropolitan Diploma Plus HS(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1981,Metropolitan Diploma Plus HS(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1982,Metropolitan Diploma Plus HS(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1983,Metropolitan Diploma Plus HS(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1984,Metropolitan Diploma Plus HS(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1985,Metropolitan Diploma Plus HS(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1986,Metropolitan Expeditionary Learning School(QN),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
1987,MICHAEL J. PETRIDES HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1988,MICHAEL J. PETRIDES HS(SI) ,Mitigated,On-Site,Yes,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1989,MICHAEL J. PETRIDES HS(SI) ,Mitigated,On-Site,Yes,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1990,MICHAEL J. PETRIDES HS(SI) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1991,MICHAEL J. PETRIDES HS(SI) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
1992,MICHAEL J. PETRIDES HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1993,MIDWOOD HS(BS),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1994,MIDWOOD HS(BS),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1995,MIDWOOD HS(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
1996,MILLENIUM ART ACADEMY(XE) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1997,Monroe Academy Annex(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1998,MORRIS ACADEMY FOR COLLABORATIVE STUDIES(XE),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,M
1999,MORRIS ACADEMY FOR COLLABORATIVE STUDIES(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
2000,MORRIS HS(XE),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,M
2001,MORRIS HS(XE),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
2002,MORRIS HS(XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2003,MORRIS HS(XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2004,MORRIS HS(XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2005,MORRIS HS(XE),Arrested,Off-Site,No,Full-Time,N,N,N,DB,Metal,N,None,RAPE,,F
2006,MORRIS HS(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
2007,MORRIS HS(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
2008,MORRIS HS(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
2009,MOTT HALL BRONX HS(XE),Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,ASSAULT,,M
2010,MOTT HALL BRONX HS(XE),Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,ASSAULT,,F
2011,MOTT HALL BRONX HS(XE),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
2012,MOTT HALL BRONX HS(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2013,MOTT HALL BRONX HS(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2014,Mott Hall Community School(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2015,Mott Hall Community School(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2016,Mott Hall Community School(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2017,MOTT HALL HS(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2018,Mott Hall III(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2019,Mott Hall IV(BN),Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,CPW,,F
2020,Mott Hall IV(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
2021,MOTT HAVEN VILLAGE PREPARATORY HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2022,MS 101(XE),Arrested,On-Site,Yes,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
2023,MS 101(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2024,MS 101(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2025,MS 118(BX),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2026,MS 118(BX),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2027,MS 118(XW),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
2028,MS 118(XW),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2029,MS 127(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2030,MS 127(XE),Mitigated,Off-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
2031,MS 127(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2032,MS 127(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2033,MS 127(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Velcro,N,None,,,
2034,MS 127(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
