,School Campus,Intervention Type,Incident Location,Greater Than 21,Scanning Type,Scanning Incident,School Related,School Hours,Enforcment By,Restraints,Force,Type Of Force,Top Charge,SummonsCharge,Classification
989,HS FOR ENVIRONMENTAL STUDIES(MS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
990,HS FOR ENVIRONMENTAL STUDIES(MS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
991,HS FOR ENVIRONMENTAL STUDIES(MS) ,Juvenile Report,On-Site,No,Unannounced,Y,Y,Y,SSA,No Restraints,N,None,,,M
992,HS FOR ENVIRONMENTAL STUDIES(MS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
993,HS FOR ENVIRONMENTAL STUDIES(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
994,HS FOR ENVIRONMENTAL STUDIES(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
995,HS FOR ENVIRONMENTAL STUDIES(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
996,HS FOR ENVIRONMENTAL STUDIES(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
997,HS FOR ENVIRONMENTAL STUDIES(MS) ,Mitigated,Off-Site,No,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
998,HS FOR HEALTH CAREERS & SCIENCES(MN),Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
999,HS FOR HEALTH PROFESSIONS & HUMAN SERVICES(MS),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,PETIT LARCENY,,M
1000,HS FOR HEALTH PROFESSIONS & HUMAN SERVICES(MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1001,HS FOR HEALTH PROFESSIONS & HUMAN SERVICES(MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1002,HS FOR HEALTH PROFESSIONS & HUMAN SERVICES(MS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
1003,HS FOR HEALTH PROFESSIONS & HUMAN SERVICES(MS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
1004,HS FOR LAW & PUBLIC SERVICE(MN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1005,HS FOR LAW & PUBLIC SERVICE(MN),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,DISORDERLY CONDUCT,V
1006,HS FOR LAW & PUBLIC SERVICE(MN),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,DISORDERLY CONDUCT,V
1007,HS FOR LAW ADVOCACY & COMMUNITY JUSTICE(MN),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,,M
1008,HS FOR LAW ENFORCEMENT & PUBLIC SAFETY(QS),Arrested,Off-Site,No,Non-Scanning,N,N,N,PATROL,Metal,N,None,CRIM CONTEMPT,,F
1009,HS FOR LAW ENFORCEMENT & PUBLIC SAFETY(QS),Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,ASSAULT,,F
1010,HS FOR LAW ENFORCEMENT & PUBLIC SAFETY(QS),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
1011,HS FOR LAW ENFORCEMENT & PUBLIC SAFETY(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
1012,HS FOR LAW ENFORCEMENT & PUBLIC SAFETY(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1013,HS FOR LAW ENFORCEMENT & PUBLIC SAFETY(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1014,HS FOR LAW ENFORCEMENT & PUBLIC SAFETY(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1015,HS FOR LAW ENFORCEMENT & PUBLIC SAFETY(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1016,HS FOR LAW ENFORCEMENT & PUBLIC SAFETY(QS),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1017,HS FOR MEDIA & COMMUNICATIONS(MN) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1018,HS FOR PUBLIC SERVICE HEROES OF TOMORROW(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1019,HS FOR SERVICE & LEARNING@ERASMUS(BS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1020,HS FOR SERVICE & LEARNING@ERASMUS(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1021,HS FOR TEACHING & THE PROFESSIONS(XW),Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
1022,HS FOR TEACHING & THE PROFESSIONS(XW),Arrested,Off-Site,No,Full-Time,N,N,N,PATROL,Metal,N,None,ASSAULT,,M
1023,HS FOR TEACHING & THE PROFESSIONS(XW),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1024,HS FOR TEACHING & THE PROFESSIONS(XW),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1025,HS FOR TEACHING & THE PROFESSIONS(XW),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1026,HS FOR VIOLIN & DANCE(XE) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1027,HS FOR VIOLIN & DANCE(XE) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1028,HS FOR YOUTH & COMMUNITY DEVELOPMENT@ERASMUS(BS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1029,HS FOR YOUTH & COMMUNITY DEVELOPMENT@ERASMUS(BS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1030,HS FOR YOUTH & COMMUNITY DEVELOPMENT@ERASMUS(BS),Child in Crisis,On-Site,No,Full-Time,N,N,Y,SSA,Metal,N,None,,,
1031,HS FOR YOUTH & COMMUNITY DEVELOPMENT@ERASMUS(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1032,HS FOR YOUTH & COMMUNITY DEVELOPMENT@ERASMUS(BS),Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,Metal,N,None,,"IMITATION PISTOL/AIR RIFLE, POSS. OF",V
1033,HS of Applied Communication(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1034,HS OF ARTS & TECHNOLOGY(MN) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
1035,HS OF ARTS & TECHNOLOGY(MN) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,M
1036,HS OF COMPUTERS & TECHNOLOGY(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,POSS. OF MACE,V
1037,HS OF COMPUTERS & TECHNOLOGY(XE) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,Metal,N,None,,,V
1038,HS OF ECONOMICS & FINANCE(MS) ,Arrested,Off-Site,No,Non-Scanning,N,N,Y,DB,Velcro,N,None,ASSAULT,,M
1039,HS OF ECONOMICS & FINANCE(MS) ,Arrested,Off-Site,No,Non-Scanning,N,N,Y,DB,Metal,N,None,ASSAULT,,M
1040,HS OF ECONOMICS & FINANCE(MS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1041,HS OF ECONOMICS & FINANCE(MS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1042,HS OF ECONOMICS & FINANCE(MS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1043,HS OF GRAPHIC COMMUNICATION ARTS(MS) ,Child in Crisis,On-Site,No,Random,N,Y,Y,SSA,Metal,N,None,,,
1044,HS OF GRAPHIC COMMUNICATION ARTS(MS) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1045,HS of Sports Management(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1046,HS OF TELECOMMUNICATION ARTS & TECHNOLOGY(BS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1047,Hudson HS of Learning Technologies(MS),Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,ASSAULT,,F
1048,Hudson HS of Learning Technologies(MS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
1049,Hudson HS of Learning Technologies(MS),Juvenile Report,On-Site,No,Unannounced,Y,Y,Y,SSA,No Restraints,N,None,,,V
1050,Hudson HS of Learning Technologies(MS),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1051,Hudson HS of Learning Technologies(MS),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1052,HUMANITIES & ARTS MAGNET HS(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1053,HUMANITIES & ARTS MAGNET HS(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1054,HUMANITIES & ARTS MAGNET HS(QS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1055,HUMANITIES & ARTS MAGNET HS(QS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1056,HUMANITIES & ARTS MAGNET HS(QS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1057,HUMANITIES & ARTS MAGNET HS(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1058,HUMANITIES PREPARATORY ACADEMY(MS) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ROBBERY,,F
1059,HUMANITIES PREPARATORY ACADEMY(MS) ,Juvenile Report,On-Site,No,Unannounced,Y,Y,Y,SSA,No Restraints,N,None,,,M
1060,HUMANITIES PREPARATORY ACADEMY(MS) ,Juvenile Report,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,M
1061,HUMANITIES PREPARATORY ACADEMY(MS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1062,HUMANITIES PREPARATORY ACADEMY(MS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1063,HUMANITIES PREPARATORY ACADEMY(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1064,HUMANITIES PREPARATORY ACADEMY(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1065,HUMANITIES PREPARATORY ACADEMY(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1066,HUMANITIES PREPARATORY ACADEMY(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1067,HUMANITIES PREPARATORY ACADEMY(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1068,HUMANITIES PREPARATORY ACADEMY(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1069,HUMANITIES PREPARATORY ACADEMY(MS) ,Summons,On-Site,No,Unannounced,Y,Y,Y,UTF,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1070,INDEPENDENCE HS(MS),Summons,On-Site,No,Non-Scanning,N,Y,Y,UTF,No Restraints,N,None,,BOX CUTTER,V
1071,INDEPENDENCE HS(MS),Summons,On-Site,No,Unannounced,Y,Y,Y,UTF,No Restraints,N,None,,BOX CUTTER,V
1072,INDEPENDENCE HS(MS),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,Y,Physical Force,,DISORDERLY CONDUCT,V
1073,INDEPENDENCE HS(MS),Summons,On-Site,No,Unannounced,Y,Y,Y,UTF,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1074,INFORMATION TECHNOLOGY HS(QN) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
1075,INFORMATION TECHNOLOGY HS(QN) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
1076,INFORMATION TECHNOLOGY HS(QN) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
1077,INFORMATION TECHNOLOGY HS(QN) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
1078,INFORMATION TECHNOLOGY HS(QN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1079,INFORMATION TECHNOLOGY HS(QN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1080,INFORMATION TECHNOLOGY HS(QN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1081,INFORMATION TECHNOLOGY HS(QN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1082,INFORMATION TECHNOLOGY HS(QN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1083,Institute for Health Professions at Cambria Heights(QS),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,DISORDERLY CONDUCT,V
1084,IN-TECH ACADEMY (MS/HS 368) (XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1085,IN-TECH ACADEMY (MS/HS 368) (XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1086,IN-TECH ACADEMY (MS/HS 368) (XW),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1087,International HS at Union Square(MS),Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
1088,International HS at Union Square(MS),Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,FORCIBLE TOUCH,,M
1089,International School for Liberal Arts(XW),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,M
1090,International School for Liberal Arts(XW),Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,BOX CUTTER,V
1091,IS 10 Horace Greeley(QN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1092,IS 109(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1093,IS 109(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1094,IS 109(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1095,IS 109(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1096,IS 109(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1097,IS 109(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1098,IS 109(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1099,IS 117 Joseph H. Wade(XW),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
1100,IS 117 Joseph H. Wade(XW),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,V
1101,IS 119(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1102,IS 123(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1103,IS 125(QN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1104,IS 125(XE),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
1105,IS 139(XW),Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,,No Restraints,N,None,,,
1106,IS 139(XW),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1107,IS 139(XW),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1108,IS 139(XW),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1109,IS 14(BS),Arrested,Off-Site,No,Non-Scanning,N,N,Y,PATROL,Metal,N,None,ASSAULT,,F
1110,IS 14(BS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
1111,IS 14(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1112,IS 141 Steinway(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1113,IS 142(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1114,IS 142(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1115,IS 142(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1116,IS 142(XE),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
1117,IS 142(XE),Mitigated,On-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
1118,IS 142(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1119,IS 142(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1120,IS 143(MN),Arrested,Off-Site,No,Non-Scanning,N,N,Y,PATROL,Metal,N,None,ASSAULT,,F
1121,IS 143(MN),Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,POSS MARIJUANA,,M
1122,IS 143(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1123,IS 145 Joseph Pulitzer(QN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1124,IS 151(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1125,IS 151(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
1126,IS 151(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
1127,IS 151(XW),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
1128,IS 162(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1129,IS 162(BN),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,V
1130,IS 162(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1131,IS 162(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1132,IS 162(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1133,IS 162(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1134,IS 162(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1135,IS 162(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1136,IS 171 Abraham Lincoln(BN),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
1137,IS 171 Abraham Lincoln(BN),Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
1138,IS 172(MN),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1139,IS 172(MN),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1140,IS 172(MN),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1141,IS 172(MN),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
1142,IS 172(MN),Child in Crisis,On-Site,No,Full-Time,Y,Y,Y,SSA,Metal,N,None,,,
1143,IS 172(MN),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1144,IS 172(MN),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1145,IS 184(XW) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1146,IS 184(XW) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1147,IS 184(XW) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1148,IS 184(XW) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1149,IS 184(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1150,IS 184(XW) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1151,IS 184(XW) ,Summons,On-Site,No,Unannounced,Y,Y,Y,UTF,No Restraints,N,None,,BOX CUTTER,V
1152,IS 184(XW) ,Summons,On-Site,No,Unannounced,Y,Y,Y,UTF,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1153,IS 192(QS),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,CRIMINAL POSSESSION WEAPON,,F
1154,IS 192(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1155,IS 192(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1156,IS 192(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1157,IS 192(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1158,IS 192(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1159,IS 192(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1160,IS 195(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1161,IS 2(SI),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1162,IS 2(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1163,IS 2(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1164,IS 2(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1165,IS 2(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1166,IS 2(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1167,IS 204 Oliver Wendell Holmes(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1168,IS 204 Oliver Wendell Holmes(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1169,IS 211(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1170,IS 217 School of Performing Arts(Bronx),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1171,IS 217 School of Performing Arts(Bronx),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1172,IS 217 School of Performing Arts(Bronx),Child in Crisis,On-Site,No,Full-Time,N,N,Y,,No Restraints,N,None,,,
1173,IS 217 School of Performing Arts(Bronx),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1174,IS 217 School of Performing Arts(Bronx),Mitigated,On-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
1175,IS 217 School of Performing Arts(Bronx),Mitigated,On-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
1176,IS 217 School of Performing Arts(Bronx),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1177,IS 217 School of Performing Arts(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1178,IS 217 School of Performing Arts(Bronx),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1179,IS 217 School of Performing Arts(Bronx),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1180,IS 217 School of Performing Arts(Bronx),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1181,IS 217 School of Performing Arts(Bronx),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1182,IS 217 School of Performing Arts(Bronx),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1183,IS 217 School of Performing Arts(Bronx),Mitigated,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
1184,IS 217 School of Performing Arts(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1185,IS 217 School of Performing Arts(Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1186,IS 217 School of Performing Arts(Bronx),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1187,IS 217 School of Performing Arts(Bronx),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1188,IS 218(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1189,IS 218(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1190,IS 218(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
